venue,asset,kind,instrument,expiry,strike,cp,bid_coin,ask_coin,mark_coin,bid_usd,ask_usd,mark_iv,underlying,open_interest,volume,delta,vega,gamma,theta,funding_8h
deribit,BTC,option,BTC-25DEC26-200000-C,25DEC26,200000,C,,0.0004,0.00017833,0.0,25.510776000000003,58.2,64838.53,951.4,0.0,,,,,
deribit,BTC,option,BTC-6AUG26-63000-C,6AUG26,63000,C,0.017,0.0185,0.01774652,1084.2079800000001,1179.87339,31.38,63768.39,27.1,28.3,0.68407,19.44753,0.00021,-113.79668,
deribit,BTC,option,BTC-25SEP26-320000-C,25SEP26,320000,C,,0.0001,5e-08,0.0,6.377694000000001,85.42,64160.31,276.6,0.0,,,,,
deribit,BTC,option,BTC-25JUN27-72000-P,25JUN27,72000,P,0.2085,0.2125,0.2093255,13297.49199,13552.59975,41.55,66250.16,1.3,0.0,,,,,
deribit,BTC,option,BTC-21AUG26-64000-P,21AUG26,64000,P,0.028,0.029,0.02853642,1785.75432,1849.5312600000002,31.41,63881.99,27.7,0.4,-0.49583,56.09872,9e-05,-49.8217,
deribit,BTC,option,BTC-25DEC26-45000-C,25DEC26,45000,C,0.32,0.324,0.32232862,20408.6208,20663.728560000003,50.68,64838.8,54.3,0.0,,,,,
deribit,BTC,option,BTC-5AUG26-58000-C,5AUG26,58000,C,0.0575,0.1225,0.0904478,3667.17405,7812.67515,60.91,63758.1,0.0,0.0,0.99008,1.14614,1e-05,-20.76048,
deribit,BTC,option,BTC-21AUG26-58000-C,21AUG26,58000,C,0.095,0.099,0.09740637,6058.8093,6313.917060000001,39.01,63881.99,0.0,0.0,0.879,28.29601,4e-05,-31.21546,
deribit,BTC,option,BTC-25JUN27-70000-C,25JUN27,70000,C,0.1325,0.135,0.13407668,8450.44455,8609.886900000001,41.77,66250.16,186.5,0.1,,,,,
deribit,BTC,option,BTC-21AUG26-61000-C,21AUG26,61000,C,0.055,0.0595,0.05743804,3507.7317000000003,3794.72793,34.47,63881.67,2.0,1.0,0.74169,45.46086,7e-05,-44.32814,
deribit,BTC,option,BTC-6AUG26-62000-C,6AUG26,62000,C,0.0265,0.038,0.03039757,1690.08891,2423.52372,34.56,63768.39,9.1,9.3,0.83702,13.4665,0.00013,-86.78803,
deribit,BTC,option,BTC-25DEC26-68000-P,25DEC26,68000,P,0.1245,0.127,0.12537685,7940.22903,8099.671380000001,38.75,64838.8,354.9,1.0,,,,,
deribit,BTC,option,BTC-25DEC26-115000-P,25DEC26,115000,P,0.715,0.846,0.77562456,45600.5121,53955.29124,42.48,64838.7,0.7,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-98000-P,26MAR27,98000,P,0.5115,0.5195,0.51471324,32621.90481,33132.12033,39.52,65502.21,0.2,0.0,,,,,
deribit,BTC,option,BTC-28AUG26-100000-P,28AUG26,100000,P,0.5115,0.6225,0.56451491,32621.90481,39701.145150000004,61.08,63923.11,0.4,0.0,,,,,
deribit,BTC,option,BTC-25JUN27-78000-P,25JUN27,78000,P,0.269,0.2745,0.27052914,17155.996860000003,17506.770030000003,41.08,66250.16,0.4,0.0,,,,,
deribit,BTC,option,BTC-30OCT26-48000-P,30OCT26,48000,P,0.01,0.011,0.0104159,637.7694,701.54634,48.23,64404.81,111.0,4.4,,,,,
deribit,BTC,option,BTC-7AUG26-70000-C,7AUG26,70000,C,0.0001,0.0002,0.00015166,6.377694000000001,12.755388000000002,40.15,63783.84,6618.0,89.9,0.01134,1.90492,1e-05,-10.0424,
deribit,BTC,option,BTC-25SEP26-84000-C,25SEP26,84000,C,0.0013,0.0015,0.0013996,82.910022,95.66541000000001,35.85,64160.31,1522.6,3.0,,,,,
deribit,BTC,option,BTC-25DEC26-102000-P,25DEC26,102000,P,0.522,0.643,0.57748629,33291.56268,41008.572420000004,39.9,64838.7,7.8,0.0,,,,,
deribit,BTC,option,BTC-4AUG26-58000-P,4AUG26,58000,P,,0.0001,1.74e-06,0.0,6.377694000000001,63.13,63749.12,56.1,6.4,-0.00023,0.0235,0.0,-0.10067,
deribit,BTC,option,BTC-25JUN27-120000-C,25JUN27,120000,C,0.014,0.0155,0.01480914,892.87716,988.5425700000001,41.56,66250.16,106.2,5.0,,,,,
deribit,BTC,option,BTC-4AUG26-61500-P,4AUG26,61500,P,0.0002,0.0004,0.00025005,12.755388000000002,25.510776000000003,45.27,63749.12,369.4,191.4,-0.03016,1.88337,5e-05,-14.47673,
deribit,BTC,option,BTC-25SEP26-165000-C,25SEP26,165000,C,,0.0002,2.946e-05,0.0,12.755388000000002,71.81,64160.31,184.2,0.0,,,,,
deribit,BTC,option,BTC-28AUG26-98000-P,28AUG26,98000,P,0.4815,0.59,0.53323072,30708.59661,37628.3946,58.77,63923.11,0.0,0.0,,,,,
deribit,BTC,option,BTC-25SEP26-65000-P,25SEP26,65000,P,0.0585,0.0595,0.05904235,3730.9509900000003,3794.72793,34.27,64160.31,644.3,4.0,,,,,
deribit,BTC,option,BTC-5AUG26-58000-P,5AUG26,58000,P,,0.0003,0.00014884,0.0,19.133081999999998,60.91,63758.1,66.0,15.7,-0.01,1.15371,1e-05,-8.97978,
deribit,BTC,option,BTC-26MAR27-170000-P,26MAR27,170000,P,1.5075,1.6955,1.59645963,96143.73705000001,108133.80177,47.29,65502.21,0.1,0.0,,,,,
deribit,BTC,option,BTC-14AUG26-80000-C,14AUG26,80000,C,0.0001,0.0002,0.00014766,6.377694000000001,12.755388000000002,50.98,63828.54,900.4,8.4,0.0055,1.71777,0.0,-4.0989,
deribit,BTC,option,BTC-25SEP26-160000-P,25SEP26,160000,P,1.41,1.585,1.49380631,89925.4854,101086.4499,71.81,64160.31,0.6,0.0,,,,,
deribit,BTC,option,BTC-25SEP26-80000-P,25SEP26,80000,P,0.2465,0.2555,0.24937491,15721.01571,16295.008170000001,33.78,64160.31,613.0,0.0,,,,,
deribit,BTC,option,BTC-6AUG26-60500-C,6AUG26,60500,C,0.048,0.0765,0.05216748,3061.2931200000003,4878.93591,40.2,63768.39,0.0,0.0,0.94102,6.42764,5e-05,-48.18905,
deribit,BTC,option,BTC-6AUG26-60500-P,6AUG26,60500,P,0.0008,0.0011,0.00092501,51.02155200000001,70.154634,40.2,63768.39,2.3,2.3,-0.05992,6.50651,5e-05,-48.78346,
deribit,BTC,option,BTC-21AUG26-56000-P,21AUG26,56000,P,0.0029,0.0034,0.00313373,184.953126,216.841596,42.43,63881.99,14.5,10.7,-0.07232,19.36059,2e-05,-23.23035,
deribit,BTC,option,BTC-6AUG26-65000-C,6AUG26,65000,C,0.0029,0.0033,0.00309734,184.953126,210.46390200000002,28.68,63768.39,61.8,66.0,0.22662,16.46484,0.00019,-88.05444,
deribit,BTC,option,BTC-4AUG26-56000-P,4AUG26,56000,P,,0.0001,2e-08,0.0,6.377694000000001,66.15,63749.12,7.2,0.0,0.0,0.00031,0.0,-0.00089,
deribit,BTC,option,BTC-25SEP26-180000-C,25SEP26,180000,C,,0.0002,8.35e-06,0.0,12.755388000000002,71.81,64160.31,748.1,0.0,,,,,
deribit,BTC,option,BTC-4AUG26-66000-C,4AUG26,66000,C,,0.0001,6.544e-05,0.0,6.377694000000001,35.62,63749.12,53.5,20.5,0.0137,0.96521,4e-05,-4.79033,
deribit,BTC,option,BTC-26MAR27-90000-P,26MAR27,90000,P,0.4015,0.408,0.40414045,25606.441410000003,26020.99152,39.34,65502.04,14.1,0.0,,,,,
deribit,BTC,option,BTC-5AUG26-65000-C,5AUG26,65000,C,0.0012,0.0016,0.00140474,76.53232799999999,102.04310400000001,27.08,63758.56,131.1,117.9,0.15585,10.35403,0.0002,-83.395,
deribit,BTC,option,BTC-30OCT26-80000-P,30OCT26,80000,P,0.2485,0.2565,0.25150609,15848.569590000001,16358.78511,34.98,64404.81,0.5,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-54000-P,26MAR27,54000,P,0.058,0.06,0.0592,3699.0625200000004,3826.6164,44.35,65502.21,58.7,0.0,,,,,
deribit,BTC,option,BTC-6AUG26-63500-C,6AUG26,63500,C,0.012,0.0135,0.01266618,765.3232800000001,860.98869,30.58,63768.39,3.0,2.8,0.57495,21.42649,0.00023,-122.17537,
deribit,BTC,option,BTC-28AUG26-90000-C,28AUG26,90000,C,0.0001,0.0003,0.0001837,6.377694000000001,19.133081999999998,49.45,63923.11,330.2,0.7,,,,,
deribit,BTC,option,BTC-26MAR27-60000-P,26MAR27,60000,P,0.0905,0.0925,0.09150238,5771.81307,5899.3669500000005,42.38,65502.21,619.1,0.2,,,,,
deribit,BTC,option,BTC-25DEC26-65000-C,25DEC26,65000,C,0.096,0.098,0.09710517,6122.5862400000005,6250.14012,39.34,64838.8,663.1,0.0,,,,,
deribit,BTC,option,BTC-7AUG26-71000-C,7AUG26,71000,C,,0.0002,0.00010816,0.0,12.755388000000002,43.58,63783.71,1373.6,0.2,0.00776,1.36764,1e-05,-7.10169,
deribit,BTC,option,BTC-28AUG26-53000-C,28AUG26,53000,C,0.17,0.176,0.17373313,10842.079800000001,11224.74144,46.41,63923.28,10.9,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-190000-C,25DEC26,190000,C,0.0001,0.0003,0.00019781,6.377694000000001,19.133081999999998,56.36,64838.7,990.5,0.0,,,,,
deribit,BTC,option,BTC-25SEP26-105000-P,25SEP26,105000,P,0.632,0.6455,0.63685931,40307.02608,41168.01477,49.5,64160.31,104.6,0.0,,,,,
deribit,BTC,option,BTC-5AUG26-56000-C,5AUG26,56000,C,0.09,0.153,0.12174398,5739.9246,9757.87182,74.36,63758.1,0.0,0.0,0.99549,0.57095,0.0,-12.62676,
deribit,BTC,option,BTC-25DEC26-230000-P,25DEC26,230000,P,2.4275,2.6775,2.54739864,154818.52185000002,170762.75685000003,62.41,64838.7,0.0,0.0,,,,,
deribit,BTC,option,BTC-25SEP26-72000-C,25SEP26,72000,C,0.012,0.0125,0.01219218,765.3232800000001,797.21175,32.37,64160.31,2653.1,7.2,,,,,
deribit,BTC,option,BTC-25SEP26-130000-P,25SEP26,130000,P,0.958,1.1015,1.02636255,61098.30852,70250.29940999999,63.93,64160.31,21.4,0.0,,,,,
deribit,BTC,option,BTC-25SEP26-70000-P,25SEP26,70000,P,0.1075,0.1135,0.10938226,6856.02105,7238.682690000001,32.6,64160.31,1519.2,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-150000-C,26MAR27,150000,C,0.002,0.0024,0.0021417,127.55388,153.06465599999999,45.42,65502.21,1900.1,1.3,,,,,
deribit,BTC,option,BTC-25DEC26-45000-P,25DEC26,45000,P,0.016,0.0165,0.01636062,1020.43104,1052.31951,50.68,64838.7,2938.8,21.5,,,,,
deribit,BTC,option,BTC-30OCT26-67000-P,30OCT26,67000,P,0.0925,0.0955,0.09370917,5899.3669500000005,6090.697770000001,36.03,64404.81,9.9,0.0,,,,,
deribit,BTC,option,BTC-25JUN27-60000-C,25JUN27,60000,C,0.2045,0.2075,0.20701397,13042.38423,13233.71505,43.59,66250.16,943.4,0.0,,,,,
deribit,BTC,option,BTC-14AUG26-50000-P,14AUG26,50000,P,0.0003,0.0005,0.00038047,19.133081999999998,31.88847,62.89,63828.84,143.5,0.2,-0.01001,2.91304,0.0,-8.57669,
deribit,BTC,option,BTC-7AUG26-53000-C,7AUG26,53000,C,0.1385,0.1995,0.16923401,8833.10619,12723.499530000001,75.77,63783.71,0.0,0.0,0.99338,1.18886,0.0,-12.23579,
deribit,BTC,option,BTC-21AUG26-67000-C,21AUG26,67000,C,0.0085,0.0095,0.00886107,542.1039900000001,605.88093,29.35,63881.67,836.2,296.3,0.24141,43.85835,8e-05,-36.40892,
deribit,BTC,option,BTC-30OCT26-59000-C,30OCT26,59000,C,0.1205,0.124,0.12249059,7685.12127,7908.340560000001,39.05,64404.81,1.0,0.0,,,,,
deribit,BTC,option,BTC-25SEP26-220000-C,25SEP26,220000,C,,0.0002,4.6e-07,0.0,12.755388000000002,72.99,64160.17,230.1,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-106000-C,26MAR27,106000,C,0.0115,0.012,0.01202275,733.43481,765.3232800000001,40.15,65502.21,42.7,0.5,,,,,
deribit,BTC,option,BTC-30OCT26-48000-C,30OCT26,48000,C,0.262,0.267,0.26511872,16709.55828,17028.44298,48.23,64404.81,0.1,0.0,,,,,
deribit,BTC,option,BTC-28AUG26-80000-C,28AUG26,80000,C,0.0003,0.0005,0.00039985,19.133081999999998,31.88847,37.52,63923.11,2163.6,30.4,,,,,
deribit,BTC,option,BTC-5AUG26-62500-P,5AUG26,62500,P,0.002,0.0024,0.00214287,127.55388,153.06465599999999,32.29,63758.56,102.3,91.1,-0.17247,11.05758,0.00018,-106.18629,
deribit,BTC,option,BTC-25SEP26-100000-C,25SEP26,100000,C,0.0003,0.0005,0.00039685,19.133081999999998,31.88847,46.15,64160.31,3632.0,0.2,,,,,
deribit,BTC,option,BTC-26MAR27-98000-C,26MAR27,98000,C,0.018,0.019,0.01859376,1147.9849199999999,1211.76186,39.52,65502.21,95.6,0.1,,,,,
deribit,BTC,option,BTC-30OCT26-88000-P,30OCT26,88000,P,0.322,0.4265,0.36963357,20536.17468,27200.86491,36.18,64404.81,0.0,0.0,,,,,
deribit,BTC,option,BTC-14AUG26-65000-P,14AUG26,65000,P,0.03,0.0315,0.03098356,1913.3082,2008.97361,29.79,63828.84,58.0,11.0,-0.62781,41.31647,0.00012,-57.61474,
deribit,BTC,option,BTC-25SEP26-60000-P,25SEP26,60000,P,0.0275,0.0285,0.02808459,1753.8658500000001,1817.64279,37.19,64160.31,4564.0,210.2,,,,,
deribit,BTC,option,BTC-7AUG26-61000-P,7AUG26,61000,P,0.0022,0.0026,0.00243422,140.309268,165.820044,39.02,63783.84,559.9,163.5,-0.12171,12.94626,8e-05,-68.61545,
deribit,BTC,option,BTC-25DEC26-72000-P,25DEC26,72000,P,0.164,0.167,0.16537623,10459.418160000001,10650.74898,38.24,64838.7,335.5,1.0,,,,,
deribit,BTC,option,BTC-26MAR27-56000-C,26MAR27,56000,C,0.2115,0.215,0.21381817,13488.82281,13712.0421,43.61,65502.21,16.9,0.0,,,,,
deribit,BTC,option,BTC-28AUG26-62000-P,28AUG26,62000,P,0.0215,0.0225,0.02179708,1371.2042099999999,1434.98115,34.06,63923.28,1042.6,267.8,,,,,
deribit,BTC,option,BTC-25JUN27-55000-C,25JUN27,55000,C,0.2505,0.2535,0.25278861,15976.12347,16167.454290000001,44.87,66250.16,0.9,0.5,,,,,
deribit,BTC,option,BTC-25DEC26-56000-C,25DEC26,56000,C,0.18,0.183,0.18147938,11479.8492,11671.18002,42.52,64838.8,41.4,0.0,,,,,
deribit,BTC,option,BTC-25SEP26-52000-P,25SEP26,52000,P,0.008,0.0085,0.00838193,510.21552,542.1039900000001,45.42,64160.31,1236.7,0.1,,,,,
deribit,BTC,option,BTC-26MAR27-86000-P,26MAR27,86000,P,0.349,0.3555,0.3513573,22258.15206,22672.70217,39.3,65502.21,1.8,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-40000-P,26MAR27,40000,P,0.0195,0.0205,0.01992651,1243.65033,1307.4272700000001,53.03,65502.21,1153.1,25.2,,,,,
deribit,BTC,option,BTC-26MAR27-120000-C,26MAR27,120000,C,0.0055,0.0065,0.00600671,350.77317,414.55011,41.43,65502.21,327.7,0.4,,,,,
deribit,BTC,option,BTC-30OCT26-80000-C,30OCT26,80000,C,0.009,0.01,0.00934413,573.9924599999999,637.7694,34.98,64404.81,16.3,4.2,,,,,
deribit,BTC,option,BTC-25JUN27-140000-C,25JUN27,140000,C,0.0065,0.008,0.00730465,414.55011,510.21552,42.84,66250.16,205.8,0.1,,,,,
deribit,BTC,option,BTC-25SEP26-190000-C,25SEP26,190000,C,,0.0002,4.91e-06,0.0,12.755388000000002,72.99,64160.17,772.5,0.0,,,,,
deribit,BTC,option,BTC-7AUG26-62000-C,7AUG26,62000,C,0.03,0.034,0.0322438,1913.3082,2168.4159600000003,35.58,63783.71,158.8,0.7,0.79435,18.24063,0.00012,-88.16088,
deribit,BTC,option,BTC-26MAR27-56000-P,26MAR27,56000,P,0.0675,0.0695,0.06874359,4304.943450000001,4432.49733,43.61,65502.21,83.1,0.0,,,,,
deribit,BTC,option,BTC-25JUN27-56000-C,25JUN27,56000,C,0.2405,0.244,0.24314537,15338.35407,15561.57336,44.59,66250.24,2.0,0.0,,,,,
deribit,BTC,option,BTC-4AUG26-66000-P,4AUG26,66000,P,0.0125,0.0735,0.03537336,797.21175,4687.60509,35.62,63749.12,0.0,0.0,-0.9863,0.96521,4e-05,-17.19231,
deribit,BTC,option,BTC-25SEP26-64000-C,25SEP26,64000,C,0.053,0.0545,0.05378673,3380.17782,3475.84323,34.73,64160.31,801.7,226.2,,,,,
deribit,BTC,option,BTC-28AUG26-40000-P,28AUG26,40000,P,0.0002,0.0003,0.00024503,12.755388000000002,19.133081999999998,70.59,63923.11,552.2,79.3,,,,,
deribit,BTC,option,BTC-7AUG26-77000-C,7AUG26,77000,C,,0.0001,2.85e-06,0.0,6.377694000000001,52.89,63783.71,1090.0,0.6,0.00022,0.05351,0.0,-0.18743,
deribit,BTC,option,BTC-25SEP26-220000-P,25SEP26,220000,P,2.3135,2.553,2.42892227,147547.95069,162822.52782,72.99,64160.17,1.8,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-50000-C,25DEC26,50000,C,0.2525,0.256,0.25446074,16103.67735,16326.89664,46.23,64838.8,260.8,0.0,,,,,
deribit,BTC,option,BTC-14AUG26-52000-C,14AUG26,52000,C,0.156,0.216,0.18589326,9949.20264,13775.81904,57.19,63828.84,0.0,0.0,0.98408,4.3528,1e-05,-11.65433,
deribit,BTC,option,BTC-30OCT26-69000-C,30OCT26,69000,C,0.041,0.0425,0.04178831,2614.8545400000003,2710.5199500000003,35.57,64404.81,1.7,0.0,,,,,
deribit,BTC,option,BTC-7AUG26-75000-P,7AUG26,75000,P,0.1365,0.219,0.175861,8705.552310000001,13967.149860000001,49.46,63783.84,0.7,0.0,-0.99938,0.13859,0.0,-0.93108,
deribit,BTC,option,BTC-25JUN27-84000-C,25JUN27,84000,C,0.0695,0.0715,0.07046594,4432.49733,4560.05121,40.76,66250.16,2.2,0.0,,,,,
deribit,BTC,option,BTC-25SEP26-40000-P,25SEP26,40000,P,0.0019,0.002,0.00197758,121.176186,127.55388,64.51,64160.31,2282.4,6.1,,,,,
deribit,BTC,option,BTC-25SEP26-280000-P,25SEP26,280000,P,3.2165,3.522,3.36408242,205138.52751,224622.38268,81.51,64160.31,0.0,0.0,,,,,
deribit,BTC,option,BTC-30OCT26-69000-P,30OCT26,69000,P,0.112,0.1145,0.11315072,7143.01728,7302.45963,35.57,64404.81,0.0,0.0,,,,,
deribit,BTC,option,BTC-6AUG26-56000-P,6AUG26,56000,P,0.0001,0.0002,0.0001455,6.377694000000001,12.755388000000002,63.56,63768.79,2.4,2.4,-0.00772,1.16227,1e-05,-8.88584,
deribit,BTC,option,BTC-4AUG26-60000-C,4AUG26,60000,C,0.025,0.092,0.05891974,1594.4235,5867.47848,62.21,63749.12,0.0,0.0,0.98918,0.787,2e-05,-24.4796,
deribit,BTC,option,BTC-30OCT26-62000-P,30OCT26,62000,P,0.0545,0.0555,0.05499271,3475.84323,3539.62017,37.65,64404.81,22.9,12.9,,,,,
deribit,BTC,option,BTC-7AUG26-69000-P,7AUG26,69000,P,0.0455,0.1225,0.08204641,2901.85077,7812.67515,37.49,63783.71,3.3,0.0,-0.98036,3.0544,2e-05,-15.54713,
deribit,BTC,option,BTC-5AUG26-61000-P,5AUG26,61000,P,0.0004,0.0007,0.00055564,25.510776000000003,44.643858,39.7,63758.56,100.7,98.4,-0.04657,4.21893,6e-05,-33.08654,
deribit,BTC,option,BTC-25JUN27-88000-P,25JUN27,88000,P,0.3845,0.3905,0.38685137,24522.23343,24904.895070000002,40.67,66250.24,0.1,0.0,,,,,
deribit,BTC,option,BTC-30OCT26-86000-P,30OCT26,86000,P,0.293,0.3965,0.33947825,18686.64342,25287.55671,35.73,64404.81,0.1,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-82000-P,26MAR27,82000,P,0.2985,0.3045,0.30088413,19037.41659,19420.07823,39.33,65502.21,3.9,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-64000-C,25DEC26,64000,C,0.104,0.1055,0.10480902,6632.80176,6728.46717,39.59,64838.8,420.0,0.1,,,,,
deribit,BTC,option,BTC-26MAR27-95000-P,26MAR27,95000,P,0.4695,0.477,0.47252232,29943.27333,30421.60038,39.4,65502.04,0.6,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-95000-C,25DEC26,95000,C,0.007,0.008,0.00751379,446.43858,510.21552,39.02,64838.8,1299.2,0.9,,,,,
deribit,BTC,option,BTC-25SEP26-95000-C,25SEP26,95000,C,0.0003,0.0006,0.00044116,19.133081999999998,38.266163999999996,42.02,64160.31,1862.7,0.8,,,,,
deribit,BTC,option,BTC-7AUG26-64000-P,7AUG26,64000,P,0.0135,0.015,0.01424539,860.98869,956.6541,31.09,63783.84,235.8,5.9,-0.5329,25.47593,0.0002,-107.57384,
deribit,BTC,option,BTC-25SEP26-35000-C,25SEP26,35000,C,0.454,0.457,0.45567832,28954.730760000002,29146.06158,74.43,64160.31,29.3,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-240000-P,25DEC26,240000,P,2.577,2.837,2.70159195,164353.17438,180935.17878000002,62.53,64838.7,0.0,0.0,,,,,
deribit,BTC,option,BTC-28AUG26-86000-P,28AUG26,86000,P,0.3005,0.396,0.3456107,19164.97047,25255.668240000003,45.14,63923.11,0.0,0.0,,,,,
deribit,BTC,option,BTC-25JUN27-105000-C,25JUN27,105000,C,0.0265,0.028,0.02734145,1690.08891,1785.75432,40.88,66250.16,67.4,3.1,,,,,
deribit,BTC,option,BTC-25DEC26-86000-P,25DEC26,86000,P,0.3395,0.3475,0.34235212,21652.27113,22162.48665,38.11,64838.7,23.4,0.0,,,,,
deribit,BTC,option,BTC-28AUG26-79000-C,28AUG26,79000,C,0.0004,0.0006,0.00050321,25.510776000000003,38.266163999999996,36.83,63923.11,642.1,0.4,,,,,
deribit,BTC,option,BTC-25SEP26-200000-C,25SEP26,200000,C,,0.0002,2.21e-06,0.0,12.755388000000002,72.99,64160.31,1009.2,0.0,,,,,
deribit,BTC,option,BTC-28AUG26-78000-P,28AUG26,78000,P,0.1795,0.2665,0.22081637,11447.96073,16996.55451,35.86,63923.11,4.1,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-150000-P,26MAR27,150000,P,1.213,1.382,1.29212049,77361.42822,88139.73108,45.42,65502.04,0.5,0.0,,,,,
deribit,BTC,option,BTC-5AUG26-56000-P,5AUG26,56000,P,,0.0002,7.601e-05,0.0,12.755388000000002,74.36,63758.56,10.8,6.5,-0.00454,0.5744,0.0,-4.6154,
deribit,BTC,option,BTC-25SEP26-45000-P,25SEP26,45000,P,0.0032,0.0036,0.00337173,204.08620800000003,229.596984,55.55,64160.31,2018.0,1.5,,,,,
deribit,BTC,option,BTC-25DEC26-20000-C,25DEC26,20000,C,0.692,0.694,0.69327743,44133.642479999995,44261.19636,87.76,64838.8,2.7,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-110000-C,26MAR27,110000,C,0.009,0.01,0.00957584,573.9924599999999,637.7694,40.33,65502.21,530.8,2.0,,,,,
deribit,BTC,option,BTC-25SEP26-145000-C,25SEP26,145000,C,,0.0002,0.00013119,0.0,12.755388000000002,70.53,64160.17,493.2,0.0,,,,,
deribit,BTC,option,BTC-26MAR27-125000-C,26MAR27,125000,C,0.0046,0.005,0.00501717,293.373924,318.8847,42.25,65502.21,123.5,0.0,,,,,
deribit,BTC,option,BTC-25DEC26-150000-P,25DEC26,150000,P,1.2355,1.4005,1.31386985,78796.40937000001,89319.60447,48.76,64838.53,2.0,0.0,,,,,
deribit,BTC,option,BTC-25JUN27-120000-P,25JUN27,120000,P,0.8225,0.833,0.82611841,52456.53315,53126.19102,41.56,66250.16,0.1,0.0,,,,,
deribit,BTC,option,BTC-30OCT26-63000-P,30OCT26,63000,P,0.061,0.062,0.06159437,3890.39334,3954.1702800000003,37.27,64404.81,57.9,0.7,,,,,
deribit,BTC,option,BTC-25SEP26-160000-C,25SEP26,160000,C,,0.0002,4.5e-05,0.0,12.755388000000002,71.81,64160.31,1444.3,0.0,,,,,
deribit,BTC,option,BTC-25JUN27-64000-P,25JUN27,64000,P,0.1395,0.1415,0.14092178,8896.883130000002,9024.43701,42.76,66250.16,13.4,1.0,,,,,
deribit,BTC,option,BTC-25JUN27-95000-C,25JUN27,95000,C,0.0415,0.0435,0.04243073,2646.74301,2774.29689,40.62,66250.16,17.0,0.3,,,,,
deribit,BTC,option,BTC-25DEC26-98000-C,25DEC26,98000,C,0.0055,0.006,0.00582847,350.77317,382.66164000000003,39.27,64838.8,210.5,5.6,,,,,
deribit,BTC,option,BTC-14AUG26-52000-P,14AUG26,52000,P,0.0005,0.0007,0.00057866,31.88847,44.643858,57.19,63828.84,211.6,13.6,-0.01592,4.3528,1e-05,-11.65433,
deribit,BTC,option,BTC-25DEC26-108000-P,25DEC26,108000,P,0.611,0.7365,0.66860506,38967.71034,46971.71631,41.0,64838.53,0.1,0.0,,,,,
deribit,BTC,option,BTC-21AUG26-56000-C,21AUG26,56000,C,0.1225,0.1285,0.12650704,7812.67515,8195.336790000001,42.43,63881.99,0.0,0.0,0.92774,19.34796,2e-05,-23.21524,
deribit,BTC,option,BTC-25JUN27-74000-P,25JUN27,74000,P,0.228,0.2325,0.22889766,14541.14232,14828.138550000001,41.37,66250.16,0.1,0.0,,,,,
deribit,BTC,option,BTC-28AUG26-94000-P,28AUG26,94000,P,0.422,0.525,0.47065695,26913.86868,33482.893500000006,53.71,63923.28,0.0,0.0,,,,,
deribit,BTC,option,BTC-25SEP26-86000-C,25SEP26,86000,C,0.001,0.0012,0.00110408,63.77694,76.53232799999999,37.03,64160.31,661.9,0.2,,,,,
deribit,BTC,option,BTC-7AUG26-63500-C,7AUG26,63500,C,0.0145,0.0155,0.01528205,924.7656300000001,988.5425700000001,32.36,63783.84,76.7,34.7,0.56485,25.22446,0.00019,-110.87648,
deribit,BTC,option,BTC-25DEC26-115000-C,25DEC26,115000,C,0.0018,0.0021,0.00198452,114.798492,133.93157399999998,42.48,64838.7,2339.8,0.1,,,,,
deribit,BTC,option,BTC-26MAR27-140000-P,26MAR27,140000,P,1.0655,1.2255,1.14016584,67954.32957,78158.63997,44.02,65502.21,0.0,0.0,,,,,
deribit,BTC,option,BTC-4AUG26-64500-P,4AUG26,64500,P,0.008,0.016,0.0126124,510.21552,1020.43104,25.67,63749.12,0.0,0.0,-0.83977,6.71161,0.00034,-86.12422,
deribit,BTC,option,BTC-25DEC26-80000-P,25DEC26,80000,P,0.2585,0.264,0.26130748,16486.33899,16837.11216,38.04,64838.7,951.8,0.0,,,,,
deribit,BTC,option,BTC-25SEP26-56000-P,25SEP26,56000,P,0.0145,0.0155,0.01484897,924.7656300000001,988.5425700000001,40.51,64160.31,1285.3,4.3,,,,,
deribit,BTC,option,BTC-28AUG26-50000-P,28AUG26,50000,P,0.0014,0.0017,0.00161466,89.287716,108.420798,51.89,63923.11,1336.9,10.6,,,,,
deribit,BTC,option,BTC-7AUG26-55000-P,7AUG26,55000,P,0.0002,0.0003,0.00024076,12.755388000000002,19.133081999999998,64.94,63783.71,257.1,4.7,-0.01045,1.7751,1e-05,-14.91022,
deribit,BTC,option,BTC-26MAR27-70000-P,26MAR27,70000,P,0.169,0.1725,0.16985359,10778.302860000002,11001.522149999999,40.3,65502.04,211.8,0.0,,,,,
